A,p,t,R_train_A_p,R_validation_A_p
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,1.13,0.73,0.52
38,1,0.45,None,None
