A,p,t,R_train_A_p,R_validation_A_p
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,1.03,None,None
