A,p,t,R_train_A_p,R_validation_A_p
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,1.36,None,None
